client_id,nom,prenom,age,ville,population_ville,revenu_annuel,type_compte,solde,statut
7607,Laurent,Hugo,68.0,Lyon,520000,31293,Courant,118869.38,Actif
7608,Girard,Manon,58.0,Perpignan,120000,96276,Courant,40142.94,Inactif
7609,Roux,Jean,74.0,Nantes,320000,111741,Epargne,21146.51,Inactif
7610,Fournier,Julie,54.0,Nice,340000,46815,Courant,65426.45,Inactif
7611,Bertrand,Lucas,73.0,Le Havre,165000,26324,Epargne,46927.82,Actif
7612,Petit,Emma,28.0,Nice,340000,140521,Epargne,9670.61,Actif
7613,David,Paul,26.0,Mulhouse,108000,109632,Premium,83559.86,Actif
7614,Simon,Sophie,74.0,Villeurbanne,160000,38601,Courant,66988.92,Actif
7615,Girard,Tom,56.0,Villeurbanne,160000,106215,Epargne,116046.39,Actif
7616,Moreau,Luc,32.0,Villeurbanne,160000,78404,Epargne,106868.02,Actif
7617,Petit,Camille,72.0,Metz,120000,75315,Epargne,82536.87,Actif
7618,Lefevre,Hugo,45.0,Grenoble,160000,29662,Epargne,110654.52,Actif
7619,Bernard,Chloe,52.0,Limoges,130000,65189,Courant,69855.0,Actif
7620,Petit,Ines,32.0,Rennes,225000,101240,Courant,78191.8,Inactif
7621,David,Pierre,56.0,Paris,2148000,28945,Premium,94296.23,Inactif
7622,Laurent,Jean,63.0,Amiens,135000,108825,Epargne,105510.53,Actif
7623,Martin,Jean,55.0,Lyon,520000,140905,Premium,85477.85,Inactif
7624,Lefevre,Adam,66.0,Bordeaux,260000,96593,Epargne,115744.45,Actif
7625,Petit,Tom,73.0,Limoges,130000,142553,Courant,37401.81,Actif
7626,Laurent,Louis,65.0,Dijon,155000,137529,Courant,52256.24,Inactif
7627,Dubois,Manon,22.0,Paris,2148000,51926,Epargne,52375.0,Inactif
7628,Bernard,Chloe,57.0,Grenoble,160000,18345,Epargne,105186.58,Actif
7629,Fournier,Lina,65.0,Grenoble,160000,112759,Courant,78889.51,Inactif
7630,Dubois,Lucas,28.0,Le Havre,165000,85452,Courant,54342.3,Actif
7631,Laurent,Lina,33.0,Perpignan,120000,87010,Premium,104881.27,Actif
7632,Laurent,Adam,79.0,Grenoble,160000,73482,Premium,103613.55,Inactif
7633,David,Lucas,64.0,Toulouse,490000,70975,Courant,1354.75,Inactif
7634,Dupont,Chloe,58.0,Villeurbanne,160000,57034,Epargne,90177.11,Inactif
7635,David,Tom,75.0,Montpellier,300000,54927,Epargne,33961.66,Inactif
7636,Simon,Tom,71.0,Nîmes,150000,139012,Premium,15327.64,Actif
7637,Petit,Hugo,54.0,Montpellier,300000,127403,Epargne,18651.69,Inactif
7638,Roux,Adam,77.0,Amiens,135000,117523,Courant,16821.91,Actif
7639,Bernard,Tom,41.0,Lille,235000,112194,Premium,24617.56,Inactif
7640,Roux,Jean,24.0,Nantes,320000,98175,Epargne,12723.66,Inactif
7641,Roux,Emma,69.0,Clermont-Ferrand,145000,47599,Courant,10660.96,Inactif
7642,Michel,Chloe,78.0,Mulhouse,108000,123484,Epargne,6826.98,Actif
7643,Richard,Luc,79.0,Strasbourg,290000,43764,Epargne,51705.73,Inactif
7644,Girard,Lucas,44.0,Mulhouse,108000,38433,Courant,73366.35,Actif
7645,Moreau,Ines,59.0,Marseille,870000,117558,Courant,79366.6,Actif
7646,ROUX,Emma,44.0,Montpellier,300000,124413,Epargne,21641.02,Inactif
7647,Laurent,Jean,53.0,Clermont-Ferrand,145000,41075,Epargne,62584.22,Actif
7648,David,Nathan,39.0,Lille,235000,47503,Courant,98728.56,Inactif
7649,Bernard,Adam,42.0,Orléans,115000,53297,Courant,36590.83,Actif
7650,Robert,Louis,53.0,Lyon,520000,138585,Courant,23312.28,Actif
7651,RICHARD,Julie,72.0,Lille,235000,120281,Epargne,15342.96,Inactif
7652,Durand,Hugo,26.0,Nice,340000,144886,Premium,111861.4,Actif
7653,Laurent,Tom,48.0,Strasbourg,290000,62206,Premium,113181.4,Inactif
7654,Leroy,Camille,29.0,Toulon,175000,143352,Premium,46312.84,Actif
7655,Bertrand,Adam,46.0,Rennes,225000,100060,Premium,29389.28,Actif
7656,Morel,Adam,78.0,Orléans,115000,123710,Premium,19376.53,Actif
7657,Petit,Sophie,45.0,Brest,140000,120359,Courant,113223.79,Inactif
7658,Dupont,Sophie,74.0,Grenoble,160000,33151,Epargne,95800.94,Inactif
7659,Michel,Adam,67.0,Strasbourg,290000,90964,Premium,21263.82,Actif
7660,Lefevre,Marie,41.0,Saint-Étienne,170000,64668,Courant,111591.6,Actif
7661,Simon,Marie,34.0,Reims,180000,67313,Epargne,36053.87,Inactif
7662,Laurent,Tom,59.0,Saint-Étienne,170000,25625,Epargne,63066.55,Actif
7663,Richard,Adam,32.0,Lyon,520000,50395,Epargne,71214.24,Inactif
7664,Simon,Hugo,58.0,Toulouse,490000,134305,Premium,87140.24,Inactif
7665,Lefevre,Julie,52.0,Grenoble,160000,22561,Premium,103943.45,Inactif
7666,Dubois,Tom,70.0,Toulon,175000,61792,Epargne,67179.35,Actif
7667,Fournier,Lina,67.0,Metz,120000,139560,Courant,22582.26,Inactif
7668,Robert,Camille,23.0,Clermont-Ferrand,145000,45015,Epargne,22364.74,Actif
7669,Bernard,Lina,65.0,Reims,180000,91087,Premium,36188.25,Actif
7670,Fournier,Tom,77.0,Paris,2148000,41063,Courant,20689.68,Actif
7671,Bertrand,Adam,38.0,Nice,340000,20987,Courant,69573.86,Inactif
7672,Bernard,Hugo,41.0,Perpignan,120000,34322,Epargne,10446.93,Actif
7673,Michel,Lina,68.0,Brest,140000,49809,Epargne,59220.79,Actif
7674,Durand,Ines,21.0,Metz,120000,149327,Epargne,91495.72,Actif
7675,Bernard,Chloe,51.0,Limoges,130000,46478,Epargne,46300.41,Actif
7676,Laurent,Adam,26.0,Villeurbanne,160000,144527,Premium,46527.38,Inactif
7677,Moreau,Luc,61.0,Dijon,155000,69016,Epargne,59418.98,Inactif
7678,Lefevre,Hugo,19.0,Saint-Étienne,170000,56174,Epargne,92154.65,Actif
7679,Morel,Julie,64.0,Nantes,320000,58173,Epargne,88094.27,Actif
7680,Laurent,Camille,62.0,Reims,180000,101910,Premium,67277.86,Inactif
7681,Martin,Ines,54.0,Nantes,320000,46884,Epargne,18375.81,Inactif
7682,Dupont,Louis,66.0,Toulon,175000,50875,Courant,76223.69,Inactif
7683,Bernard,Julie,21.0,Le Havre,165000,149139,Premium,102698.76,Actif
7684,Girard,Pierre,78.0,Montpellier,300000,144246,Courant,83447.97,Actif
7685,Michel,Louis,33.0,Nice,340000,143842,Courant,28431.79,Actif
7686,Simon,Sophie,21.0,Lyon,520000,120041,Epargne,75182.39,Inactif
7687,Bernard,Camille,35.0,Angers,150000,70618,Epargne,86537.4,Actif
7688,Dubois,Chloe,33.0,Marseille,870000,18048,Epargne,116334.58,Actif
7689,David,Manon,38.0,Reims,180000,51848,Premium,30665.85,Actif
7690,Moreau,Hugo,47.0,Clermont-Ferrand,145000,20039,Epargne,32867.44,Actif
7691,Dupont,Adam,18.0,Clermont-Ferrand,145000,71828,Courant,16219.04,Inactif
7692,Richard,Adam,37.0,Saint-Étienne,170000,64366,Epargne,72927.68,Inactif
7693,MOREAU,Sophie,80.0,Le Havre,165000,84904,Epargne,60428.51,Actif
7694,Martin,Emma,27.0,Caen,110000,31179,Premium,37759.69,Inactif
7695,Michel,Julie,28.0,Limoges,130000,75024,Premium,115677.69,Inactif
7696,Simon,Lina,55.0,Amiens,135000,130998,Courant,80091.77,Inactif
7697,Durand,Paul,60.0,Toulon,175000,116173,Premium,80799.24,Inactif
7698,David,Marie,56.0,Limoges,130000,93758,Premium,73263.33,Actif
7699,Roux,Louis,39.0,Clermont-Ferrand,145000,67641,Epargne,119063.68,Inactif
7700,Roux,Pierre,32.0,Metz,120000,76956,Courant,22228.23,Inactif
7701,Fournier,Pierre,20.0,Rennes,225000,93175,Courant,8311.81,Inactif
7702,Simon,Adam,78.0,Metz,120000,112489,Epargne,57789.91,Inactif
7703,David,Lina,55.0,Le Havre,165000,21804,Courant,35774.42,Inactif
7704,Petit,Nathan,41.0,Orléans,115000,24691,Premium,20314.97,Actif
7705,Bernard,Julie,61.0,Rennes,225000,56886,Epargne,5261.38,Inactif
7706,Fournier,Julie,27.0,Grenoble,160000,90114,Epargne,69864.81,Actif
7707,Bertrand,Emma,27.0,Tours,135000,51531,Courant,1763.9,Actif
7708,Petit,Sarah,21.0,Reims,180000,69204,Premium,4210.07,Actif
7709,Laurent,Sophie,31.0,Amiens,135000,105082,Epargne,89302.2,Inactif
7710,Girard,Paul,79.0,Nantes,320000,33243,Premium,24449.61,Inactif
7711,Fournier,Camille,65.0,Saint-Étienne,170000,133844,Epargne,23730.66,Actif
7712,Morel,Sarah,26.0,Paris,2148000,28039,Epargne,21522.32,Actif
7713,Simon,Chloe,19.0,Lyon,520000,63559,Epargne,17654.64,Inactif
7714,David,Louis,38.0,Bordeaux,260000,50424,Premium,113460.36,Inactif
7715,Girard,Emma,75.0,Orléans,115000,123301,Courant,25552.1,Inactif
7716,Bertrand,Sarah,23.0,Perpignan,120000,148777,Premium,72243.91,Actif
7717,Bernard,Paul,76.0,Villeurbanne,160000,129276,Epargne,5920.98,Inactif
7718,Richard,Chloe,62.0,Le Havre,165000,49697,Epargne,26013.42,Inactif
7719,Lefevre,Emma,35.0,Toulon,175000,123789,Courant,11933.97,Actif
7720,Moreau,Camille,,Saint-Étienne,170000,51053,Premium,67244.26,Inactif
7721,Roux,Camille,69.0,Strasbourg,290000,120088,Premium,23502.18,Actif
7722,Petit,Emma,64.0,Nice,340000,86171,Epargne,33163.5,Actif
7723,Michel,Pierre,25.0,Toulon,175000,106538,Epargne,12022.46,Actif
7724,Michel,Manon,49.0,Perpignan,120000,37788,Epargne,30584.12,Inactif
7725,Moreau,Louis,78.0,Lyon,520000,75181,Epargne,94190.53,Actif
7726,Petit,Paul,75.0,Limoges,130000,42481,Courant,17284.51,Inactif
7727,Lefevre,Julie,30.0,Orléans,115000,132305,Courant,8807.77,Inactif
7728,Durand,Ines,77.0,Nîmes,150000,96160,Premium,66784.86,Inactif
7729,Durand,Sophie,50.0,Nantes,320000,64930,Epargne,89785.5,Actif
7730,PETIT,Tom,50.0,Lyon,520000,80617,Premium,23261.55,Actif
7731,Richard,Chloe,70.0,Grenoble,160000,116974,Epargne,26440.23,Actif
7732,Dupont,Ines,48.0,Limoges,130000,131892,Courant,99916.97,Actif
7733,Roux,Adam,23.0,Nîmes,150000,111902,Premium,46169.06,Inactif
7734,David,Camille,40.0,Dijon,155000,122373,Courant,76759.0,Actif
7735,Fournier,Pierre,70.0,Le Havre,165000,86373,Courant,55532.98,Actif
7736,Dubois,Chloe,29.0,Strasbourg,290000,131066,Epargne,57713.4,Actif
7737,Petit,Marie,67.0,Toulon,175000,144662,Epargne,88851.27,Actif
7738,Laurent,Adam,54.0,Paris,2148000,40770,Epargne,53623.23,Actif
7739,Leroy,Hugo,76.0,Perpignan,120000,121799,Courant,97658.43,Inactif
7740,Bertrand,Adam,71.0,Grenoble,160000,81469,Premium,68787.9,Actif
7741,Roux,Jean,71.0,Bordeaux,260000,81947,Epargne,66523.13,Inactif
7742,Leroy,Chloe,39.0,Reims,180000,145479,Courant,90259.2,Inactif
7743,Leroy,Lina,69.0,Caen,110000,140478,Courant,56318.49,Inactif
7744,Richard,Camille,50.0,Grenoble,160000,29400,Courant,73885.08,Actif
7745,Laurent,Sophie,55.0,Limoges,130000,59351,Premium,101451.0,Actif
7746,Petit,Julie,35.0,Clermont-Ferrand,145000,121326,Courant,36970.75,Inactif
7747,Martin,Chloe,62.0,Marseille,870000,41753,Epargne,109388.94,Inactif
7748,Leroy,Tom,25.0,Amiens,135000,39356,Courant,42566.07,Actif
7749,Martin,Tom,41.0,Nîmes,150000,76493,Premium,59160.01,Inactif
7750,Michel,Louis,28.0,Grenoble,160000,125322,Courant,65909.77,Inactif
7751,David,Paul,76.0,Lille,235000,146093,Courant,63651.48,Actif
7752,Laurent,Emma,42.0,Paris,2148000,39757,Premium,79829.78,Actif
7753,Bertrand,Lina,70.0,Paris,2148000,117016,Premium,102990.97,Actif
7754,LEFEVRE,Manon,49.0,Le Havre,165000,40836,Premium,87311.63,Inactif
7755,Leroy,Lina,25.0,Mulhouse,108000,90508,Premium,70844.89,Inactif
7756,Girard,Jean,54.0,Brest,140000,48362,Premium,107508.38,Inactif
7757,Girard,Sarah,46.0,Saint-Étienne,170000,48159,Premium,102702.48,Actif
7758,DAVID,Lucas,63.0,Tours,135000,108013,Premium,116197.34,Actif
7759,Simon,Tom,29.0,Toulon,175000,35117,Epargne,85892.73,Actif
7760,Durand,Hugo,28.0,Nîmes,150000,115349,Courant,60341.65,Actif
7761,Martin,Paul,67.0,Amiens,135000,98337,Epargne,73.73,Inactif
7762,Richard,Chloe,35.0,Strasbourg,290000,98894,Epargne,117731.5,Inactif
7763,Durand,Ines,34.0,Lille,235000,96447,Epargne,71095.47,Inactif
7764,Bernard,Hugo,56.0,Dijon,155000,77018,Epargne,116520.39,Actif
7765,Laurent,Chloe,34.0,Villeurbanne,160000,87589,Courant,86903.83,Inactif
7766,Morel,Jean,55.0,Perpignan,120000,122204,Epargne,60106.29,Inactif
7767,Girard,Tom,26.0,Lille,235000,138762,Epargne,79572.19,Inactif
7768,Martin,Emma,73.0,Mulhouse,108000,51251,Premium,25097.08,Inactif
7769,Durand,Camille,54.0,Brest,140000,110900,Epargne,58815.63,Actif
7770,Martin,Julie,72.0,Toulouse,490000,126041,Premium,7001.36,Inactif
7771,Dubois,Julie,51.0,Brest,140000,123723,Epargne,103102.45,Inactif
7772,Morel,Tom,21.0,Montpellier,300000,37465,Courant,49180.85,Inactif
7773,Bertrand,Camille,21.0,Nantes,320000,38975,Premium,77136.85,Inactif
7774,Petit,Tom,70.0,Bordeaux,260000,142065,Courant,84532.84,Actif
7775,Dupont,Paul,67.0,Limoges,130000,39909,Epargne,54862.15,Actif
7776,Moreau,Julie,28.0,Lyon,520000,65948,Epargne,18839.86,Inactif
7777,Fournier,Louis,33.0,Nantes,320000,34635,Premium,71274.82,Actif
7778,Robert,Sophie,22.0,Tours,135000,127990,Epargne,95520.67,Inactif
7779,Girard,Manon,68.0,Marseille,870000,26297,Courant,27131.06,Inactif
7780,Bernard,Hugo,59.0,Tours,135000,92385,Epargne,50758.81,Inactif
7781,Fournier,Tom,40.0,Bordeaux,260000,41994,Courant,39934.46,Actif
7782,Moreau,Camille,55.0,Strasbourg,290000,65337,Epargne,92088.25,Actif
7783,Robert,Louis,44.0,Rennes,225000,39164,Premium,103189.94,Actif
7784,Petit,Julie,71.0,Lyon,520000,128672,Courant,28285.11,Inactif
7785,Durand,Adam,41.0,Paris,2148000,131589,Epargne,98310.76,Inactif
7786,Durand,Manon,70.0,Reims,180000,148215,Epargne,6533.88,Inactif
7787,Bertrand,Camille,25.0,Toulon,175000,90208,Courant,98009.05,Inactif
7788,Moreau,Julie,38.0,Reims,180000,42594,Epargne,84792.2,Actif
7789,Simon,Lucas,31.0,Angers,150000,58567,Epargne,24934.86,Inactif
7790,Bernard,Sophie,63.0,Bordeaux,260000,70579,Premium,99035.34,Inactif
7791,Robert,Manon,40.0,Nîmes,150000,36347,Courant,58175.06,Inactif
7792,Bertrand,Manon,55.0,Toulon,175000,126901,Epargne,56134.35,Inactif
7793,Petit,Pierre,45.0,Caen,110000,96896,Epargne,3765.27,Inactif
7794,Durand,Hugo,64.0,Lyon,520000,78082,Premium,97557.36,Inactif
7795,Simon,Emma,74.0,Toulouse,490000,100717,Courant,91206.13,Actif
7796,David,Chloe,48.0,Montpellier,300000,147172,Premium,70257.32,Actif
7797,Martin,Paul,67.0,Grenoble,160000,61372,Courant,4393.19,Inactif
7798,Bertrand,Sophie,20.0,Marseille,870000,115668,Epargne,100100.92,Inactif
7799,Morel,Pierre,78.0,Clermont-Ferrand,145000,38706,Premium,79678.75,Inactif
7800,Dupont,Luc,,Nantes,320000,76638,Courant,35842.82,Actif
7801,Dubois,Paul,39.0,Toulon,175000,25454,Epargne,69292.8,Inactif
7802,Roux,Sophie,19.0,Dijon,155000,28172,Courant,35015.6,Inactif
7803,Girard,Sophie,75.0,Marseille,870000,133078,Courant,109065.32,Inactif
7804,Fournier,Chloe,55.0,Marseille,870000,40421,Premium,76380.84,Inactif
7805,Martin,Sarah,42.0,Toulon,175000,99967,Premium,91913.56,Inactif
7806,Leroy,Pierre,39.0,Saint-Étienne,170000,88323,Premium,44859.16,Inactif
7807,David,Hugo,69.0,Limoges,130000,130049,Courant,10899.45,Inactif
7808,Martin,Tom,58.0,Villeurbanne,160000,74269,Epargne,19729.96,Inactif
7809,David,Lina,51.0,Nice,340000,41125,Premium,73840.13,Inactif
7810,Petit,Pierre,30.0,Bordeaux,260000,145592,Premium,27761.36,Actif
7811,Roux,Tom,49.0,Caen,110000,25796,Premium,95290.49,Inactif
7812,Petit,Jean,77.0,Toulon,175000,68428,Premium,78916.41,Actif
7813,Fournier,Adam,35.0,Nantes,320000,81622,Epargne,8733.29,Actif
7814,Laurent,Hugo,69.0,Nice,340000,43066,Epargne,84073.64,Inactif
7815,Richard,Chloe,22.0,Nantes,320000,32094,Premium,112746.88,Actif
7816,Fournier,Hugo,38.0,Reims,180000,138964,Premium,47199.92,Actif
7817,Dupont,Julie,74.0,Montpellier,300000,31627,Courant,46218.0,Actif
7818,Leroy,Ines,60.0,Brest,140000,100661,Epargne,97323.6,Actif
7819,Roux,Tom,76.0,Rennes,225000,110645,Premium,91739.79,Inactif
7820,Lefevre,Hugo,29.0,Saint-Étienne,170000,93124,Premium,88834.86,Actif
7821,Laurent,Louis,79.0,Paris,2148000,61031,Premium,28907.77,Inactif
7822,Petit,Louis,51.0,Lille,235000,149477,Premium,22495.95,Actif
7823,Dubois,Adam,62.0,Orléans,115000,146089,Epargne,117948.36,Actif
7824,Simon,Louis,61.0,Le Havre,165000,71474,Epargne,103350.96,Inactif
7825,Dubois,Paul,28.0,Reims,180000,110576,Courant,75849.18,Inactif
7826,Petit,Lina,69.0,Saint-Étienne,170000,85742,Epargne,92947.28,Inactif
7827,Morel,Lucas,20.0,Limoges,130000,100262,Premium,77874.54,Actif
7828,Fournier,Tom,27.0,Villeurbanne,160000,120625,Epargne,100845.41,Actif
7829,Morel,Lina,73.0,Orléans,115000,21349,Premium,101329.7,Inactif
7830,Dubois,Pierre,49.0,Nice,340000,36802,Premium,83863.56,Inactif
7831,Robert,Emma,74.0,Lyon,520000,68461,Courant,6106.41,Inactif
7832,Martin,Lucas,32.0,Strasbourg,290000,58036,Premium,4579.34,Inactif
7833,Dubois,Chloe,46.0,Lille,235000,82879,Epargne,43175.37,Actif
7834,Bertrand,Camille,23.0,Angers,150000,80976,Epargne,56304.19,Actif
7835,Dubois,Emma,56.0,Le Havre,165000,140745,Epargne,29036.07,Inactif
7836,Robert,Jean,62.0,Toulouse,490000,101468,Courant,3870.05,Inactif
7837,Richard,Paul,33.0,Lille,235000,20353,Epargne,119118.06,Inactif
7838,Simon,Louis,69.0,Montpellier,300000,46246,Courant,82797.22,Inactif
7839,Richard,Tom,65.0,Metz,120000,67502,Courant,60163.29,Inactif
7840,Richard,Lina,53.0,Metz,120000,119172,Courant,94400.93,Actif
7841,BERNARD,Louis,20.0,Paris,2148000,93331,Premium,502.87,Actif
7842,Petit,Lucas,30.0,Clermont-Ferrand,145000,103687,Courant,115185.85,Actif
7843,David,Louis,50.0,Metz,120000,78730,Premium,98009.81,Actif
7844,Laurent,Manon,48.0,Mulhouse,108000,46162,Premium,22044.82,Actif
7845,Laurent,Sarah,61.0,Le Havre,165000,142059,Courant,92738.97,Inactif
7846,David,Louis,52.0,Lille,235000,34176,Courant,105888.33,Actif
7847,Morel,Julie,42.0,Saint-Étienne,170000,69638,Courant,104730.02,Inactif
7848,Fournier,Nathan,43.0,Angers,150000,66221,Courant,99013.17,Actif
7849,Durand,Chloe,58.0,Tours,135000,115781,Courant,115106.46,Inactif
7850,Fournier,Camille,43.0,Dijon,155000,103954,Premium,108063.16,Actif
7851,Simon,Julie,61.0,Nantes,320000,124716,Courant,69229.91,Inactif
7852,Dupont,Camille,74.0,Orléans,115000,108320,Courant,113871.09,Actif
7853,Michel,Louis,49.0,Reims,180000,146194,Premium,7966.22,Inactif
7854,Robert,Paul,51.0,Rennes,225000,122761,Epargne,9005.37,Actif
7855,Durand,Hugo,43.0,Mulhouse,108000,62631,Epargne,99103.97,Actif
7856,Petit,Emma,38.0,Marseille,870000,73962,Premium,91862.97,Actif
7857,David,Emma,37.0,Tours,135000,84614,Courant,99115.21,Inactif
7858,Morel,Ines,42.0,Bordeaux,260000,84211,Premium,46479.69,Actif
7859,Morel,Chloe,40.0,Orléans,115000,120180,Courant,32930.71,Inactif
7860,Bertrand,Hugo,35.0,Brest,140000,149095,Courant,51747.88,Inactif
7861,Dubois,Luc,40.0,Angers,150000,134037,Courant,54586.24,Inactif
7862,Moreau,Chloe,32.0,Montpellier,300000,89131,Epargne,62115.96,Actif
7863,Roux,Sarah,51.0,Nîmes,150000,19648,Courant,86882.29,Inactif
7864,Morel,Camille,57.0,Amiens,135000,78933,Epargne,113116.01,Actif
7865,Richard,Emma,74.0,Villeurbanne,160000,142041,Courant,43719.73,Actif
7866,Petit,Marie,32.0,Lyon,520000,105546,Courant,40138.0,Actif
7867,Martin,Paul,64.0,Orléans,115000,31613,Courant,111389.53,Actif
7868,Girard,Lucas,44.0,Caen,110000,62986,Premium,24085.05,Actif
7869,Robert,Marie,51.0,Angers,150000,43657,Epargne,86500.8,Inactif
7870,Durand,Sophie,18.0,Saint-Étienne,170000,102005,Courant,57675.59,Inactif
7871,Lefevre,Manon,46.0,Caen,110000,82876,Epargne,61845.58,Inactif
7872,BERNARD,Paul,28.0,Paris,2148000,137857,Premium,85947.06,Actif
7873,Leroy,Louis,25.0,Strasbourg,290000,64246,Premium,106773.0,Actif
7874,Fournier,Emma,,Clermont-Ferrand,145000,89923,Courant,15879.24,Actif
7875,Michel,Ines,68.0,Nice,340000,63560,Courant,118280.83,Inactif
7876,Michel,Sarah,39.0,Toulouse,490000,29904,Epargne,5443.33,Actif
7877,David,Lina,18.0,Paris,2148000,71940,Premium,66616.34,Inactif
7878,Michel,Chloe,60.0,Metz,120000,64078,Epargne,88567.99,Inactif
7879,Robert,Pierre,68.0,Saint-Étienne,170000,84988,Epargne,100132.38,Inactif
7880,Dubois,Sarah,31.0,Villeurbanne,160000,91965,Courant,88380.98,Actif
7881,Durand,Sarah,75.0,Paris,2148000,139786,Premium,57647.07,Actif
7882,Simon,Hugo,19.0,Perpignan,120000,53882,Premium,40896.12,Actif
7883,Richard,Ines,67.0,Angers,150000,117462,Epargne,77849.98,Actif
7884,David,Adam,19.0,Bordeaux,260000,141046,Courant,85768.39,Actif
7885,Moreau,Camille,46.0,Le Havre,165000,72511,Courant,35559.29,Inactif
7886,Robert,Camille,39.0,Strasbourg,290000,104037,Courant,19219.76,Inactif
7887,Moreau,Manon,58.0,Grenoble,160000,81001,Epargne,70767.86,Inactif
7888,Roux,Jean,72.0,Dijon,155000,77765,Epargne,43307.98,Actif
7889,Roux,Julie,54.0,Caen,110000,120371,Premium,12261.18,Inactif
7890,Dupont,Pierre,23.0,Strasbourg,290000,115182,Premium,117100.74,Actif
7891,Durand,Pierre,63.0,Lille,235000,139047,Courant,56696.64,Actif
7892,Richard,Ines,56.0,Toulon,175000,68342,Courant,107579.71,Inactif
7893,Durand,Nathan,59.0,Metz,120000,59124,Epargne,19089.31,Actif
7894,Michel,Lina,48.0,Villeurbanne,160000,144607,Courant,66690.1,Inactif
7895,Dupont,Paul,56.0,Caen,110000,45825,Epargne,45490.05,Inactif
7896,Robert,Chloe,,Caen,110000,76741,Epargne,9842.92,Inactif
7897,Girard,Lina,57.0,Paris,2148000,40736,Premium,90808.05,Inactif
7898,Dupont,Luc,46.0,Paris,2148000,109144,Premium,50959.93,Actif
7899,Leroy,Tom,28.0,Strasbourg,290000,64642,Epargne,24317.7,Actif
7900,Girard,Tom,23.0,Nîmes,150000,114343,Epargne,37626.2,Inactif
7901,Dupont,Manon,67.0,Nice,340000,65698,Premium,52822.11,Actif
7902,Laurent,Tom,60.0,Perpignan,120000,23603,Courant,55309.71,Actif
7903,Michel,Luc,30.0,Lille,235000,130593,Premium,7024.46,Actif
7904,Leroy,Julie,57.0,Toulon,175000,42906,Premium,67365.51,Inactif
7905,Durand,Marie,77.0,Clermont-Ferrand,145000,33432,Epargne,96762.87,Inactif
7906,Bernard,Sarah,43.0,Perpignan,120000,68366,Premium,4225.9,Inactif
7907,Roux,Hugo,77.0,Tours,135000,66611,Epargne,67231.52,Actif
7908,Girard,Hugo,56.0,Tours,135000,136162,Courant,18152.3,Inactif
7909,Petit,Marie,34.0,Villeurbanne,160000,140321,Premium,108458.31,Actif
7910,Leroy,Manon,36.0,Nantes,320000,103462,Courant,95187.18,Actif
7911,David,Julie,40.0,Rennes,225000,138527,Epargne,78191.42,Inactif
7912,Martin,Chloe,63.0,Nîmes,150000,135444,Courant,89761.33,Inactif
7913,Dubois,Nathan,60.0,Toulouse,490000,63562,Courant,9202.12,Inactif
7914,Simon,Lucas,34.0,Mulhouse,108000,86177,Epargne,38951.94,Inactif
7915,Dupont,Lina,18.0,Nice,340000,129294,Courant,9976.65,Inactif
7916,Richard,Jean,51.0,Mulhouse,108000,111843,Premium,111410.55,Inactif
7917,Robert,Sophie,67.0,Montpellier,300000,148173,Epargne,17474.24,Actif
7918,Moreau,Emma,25.0,Rennes,225000,57353,Courant,96536.7,Inactif
7919,Bertrand,Emma,62.0,Lyon,520000,68253,Courant,25950.58,Inactif
7920,Laurent,Paul,46.0,Metz,120000,21346,Premium,49912.81,Actif
7921,DAVID,Nathan,27.0,Metz,120000,50985,Epargne,93496.58,Actif
7922,David,Julie,50.0,Lille,235000,19032,Epargne,93172.01,Actif
7923,Durand,Paul,48.0,Nîmes,150000,36339,Premium,39126.62,Actif
7924,Bernard,Tom,52.0,Nantes,320000,95489,Courant,64252.72,Actif
7925,Simon,Manon,65.0,Nîmes,150000,124412,Epargne,48109.27,Inactif
7926,Simon,Paul,20.0,Caen,110000,54016,Epargne,62864.89,Inactif
7927,Petit,Nathan,46.0,Grenoble,160000,66185,Epargne,74340.97,Inactif
7928,Moreau,Chloe,26.0,Strasbourg,290000,32080,Epargne,50577.27,Inactif
7929,Bertrand,Lina,80.0,Reims,180000,48033,Premium,93067.9,Actif
7930,Michel,Louis,38.0,Caen,110000,47967,Premium,98887.66,Actif
7931,Robert,Tom,33.0,Clermont-Ferrand,145000,18491,Epargne,118436.87,Actif
7932,Durand,Luc,77.0,Toulouse,490000,79962,Courant,68649.31,Actif
7933,Roux,Hugo,66.0,Lille,235000,115794,Courant,3314.4,Inactif
7934,Dupont,Louis,20.0,Lyon,520000,35374,Premium,3726.57,Actif
7935,Laurent,Luc,43.0,Mulhouse,108000,117953,Epargne,68916.91,Inactif
7936,Morel,Luc,61.0,Grenoble,160000,84063,Epargne,55156.28,Inactif
7937,MOREAU,Nathan,64.0,Bordeaux,260000,129785,Premium,20743.64,Inactif
7938,David,Ines,28.0,Grenoble,160000,108286,Epargne,99910.86,Inactif
7939,Simon,Emma,23.0,Tours,135000,65742,Premium,9115.9,Inactif
7940,Lefevre,Tom,48.0,Nîmes,150000,18695,Epargne,72888.86,Actif
7941,Dupont,Hugo,53.0,Le Havre,165000,72223,Courant,19384.77,Actif
7942,Bernard,Julie,37.0,Reims,180000,126150,Premium,90044.73,Actif
7943,Bernard,Hugo,19.0,Perpignan,120000,41001,Courant,72230.94,Inactif
7944,Robert,Hugo,53.0,Perpignan,120000,45985,Premium,115573.64,Inactif
